site_name,country,text_type,source,text,chars
Temple of Heaven,China,qa,curated_csv,"Question: Where is Temple of Heaven? Answer: Temple of Heaven is in China, Asia.",80
Temple of Heaven,China,qa,curated_csv,"Question: What is the architecture of Temple of Heaven? Answer: Chinese ceremonial architecture using Wood, stone.",114
Temple of Heaven,China,qa,curated_csv,"Question: What era is Temple of Heaven from? Answer: Temple of Heaven belongs to the 15th century CE era, associated with Ming Dynasty.",135
Temple of Heaven,China,qa,curated_csv,Question: What religion is linked to Temple of Heaven? Answer: Heaven Worship / Confucian. Structure type: Ceremonial temples & altars. Preservation: Excellent.,160
Temple of Heaven,China,qa,curated_csv,"Question: Tell me about Temple of Heaven. Answer: Site: Temple of Heaven. Country: China. Continent: Asia. Era: 15th century CE (midpoint 1500 CE). Civilization: Ming Dynasty. Religion: Heaven Worship / Confucian. Architecture: Chinese ceremonial architecture. Material: Wood, stone. Structure: Ceremonial temples & altars. Preservation: Excellent. Popularity: Very high.",371
Temple of Heaven,China,qa,wikipedia_rest,Question: Summarize Temple of Heaven. Answer: The Temple of Heaven is a complex of imperial religious Confucian buildings situated in the southeastern part of central Beijing. The complex was visited by the Emperors of the Ming and then later restored by the Qing dynasties for annual ceremonies of prayer to Heaven for a good harvest and other seasonal rites. The Temple of Heaven was inscribed ,396
Temple of Heaven,China,qa,wikipedia_rest,Question: What is special about Temple of Heaven? Answer: The Temple of Heaven is a complex of imperial religious Confucian buildings situated in the southeastern part of central Beijing. The complex was visited by the Emperors of the Ming and then later restored by the Qing dynasties for annual ceremonies of prayer to Heaven for a good harvest and other s,358
Temple of Heaven,China,chat,wikipedia_api+csv,"User: Tell me about Temple of Heaven. Assistant: The Temple of Heaven (simplified Chinese: ; traditional Chinese: ; pinyin: Ti nt n) is a complex of imperial religious Confucian buildings situated in the southeastern part of central Beijing. The complex was visited by the Emperors of the Ming and then later restored by the Qing User: Where is it? Assistant: Temple of Heaven is in China, Asia.",395
Mount Tai,China,dossier,curated_csv,"Site: Mount Tai. Country: China. Continent: Asia. Era: 11th century BCE (midpoint 1000 BCE). Civilization: Ancient Chinese. Religion: Cults of Heaven & Earth. Architecture: Mountain temple architecture. Material: Wood, stone. Structure: Mountain shrines, gates. Preservation: Good. Popularity: High.",299
Mount Tai,China,qa,curated_csv,"Question: Where is Mount Tai? Answer: Mount Tai is in China, Asia.",66
Mount Tai,China,qa,curated_csv,"Question: What is the architecture of Mount Tai? Answer: Mountain temple architecture using Wood, stone.",104
Mount Tai,China,qa,curated_csv,"Question: What era is Mount Tai from? Answer: Mount Tai belongs to the 11th century BCE era, associated with Ancient Chinese.",125
Mount Tai,China,qa,curated_csv,"Question: What religion is linked to Mount Tai? Answer: Cults of Heaven & Earth. Structure type: Mountain shrines, gates. Preservation: Good.",141
Mount Tai,China,qa,curated_csv,"Question: Tell me about Mount Tai. Answer: Site: Mount Tai. Country: China. Continent: Asia. Era: 11th century BCE (midpoint 1000 BCE). Civilization: Ancient Chinese. Religion: Cults of Heaven & Earth. Architecture: Mountain temple architecture. Material: Wood, stone. Structure: Mountain shrines, gates. Preservation: Good. Popularity: High.",342
Mount Tai,China,wiki_description,wikipedia_rest,"Mount Tai: Mountain in Shandong, China.",39
Mount Tai,China,qa,wikipedia_rest,"Question: Summarize Mount Tai. Answer: Mount Tai is a mountain of historical and cultural significance located north of the city of Tai'an. It is the highest point in Shandong province, China. The tallest peak is the Jade Emperor Peak, which is commonly reported as being 1,545 meters (5,069 ft) tall.",301
Mount Tai,China,qa,wikipedia_rest,"Question: What is special about Mount Tai? Answer: Mount Tai is a mountain of historical and cultural significance located north of the city of Tai'an. It is the highest point in Shandong province, China. The tallest peak is the Jade Emperor Peak, which is commonly reported as being 1,545 meters (5,069 ft) tall.",313
Mount Tai,China,chat,wikipedia_api+csv,"User: Tell me about Mount Tai. Assistant: Mount Tai (Chinese: ; pinyin: T i Sh n) is a mountain of historical and cultural significance located north of the city of Tai'an. It is the highest point in Shandong province, China. The tallest peak is the Jade Emperor Peak (simplified Chinese: ; traditional Chinese: ; pinyin:  User: Where is it? Assistant: Mount Tai is in China, Asia.",381
Ancient City of Pingyao,China,dossier,curated_csv,"Site: Ancient City of Pingyao. Country: China. Continent: Asia. Era: 14th century CE (midpoint 1400 CE). Civilization: Ming Dynasty. Religion: Confucian. Architecture: Chinese urban fortification. Material: Brick, timber. Structure: Walled city, towers. Preservation: Good. Popularity: High.",291
Ancient City of Pingyao,China,qa,curated_csv,"Question: Where is Ancient City of Pingyao? Answer: Ancient City of Pingyao is in China, Asia.",94
Ancient City of Pingyao,China,qa,curated_csv,"Question: What is the architecture of Ancient City of Pingyao? Answer: Chinese urban fortification using Brick, timber.",119
Ancient City of Pingyao,China,qa,curated_csv,"Question: What era is Ancient City of Pingyao from? Answer: Ancient City of Pingyao belongs to the 14th century CE era, associated with Ming Dynasty.",149
Ancient City of Pingyao,China,qa,curated_csv,"Question: What religion is linked to Ancient City of Pingyao? Answer: Confucian. Structure type: Walled city, towers. Preservation: Good.",137
Ancient City of Pingyao,China,qa,curated_csv,"Question: Tell me about Ancient City of Pingyao. Answer: Site: Ancient City of Pingyao. Country: China. Continent: Asia. Era: 14th century CE (midpoint 1400 CE). Civilization: Ming Dynasty. Religion: Confucian. Architecture: Chinese urban fortification. Material: Brick, timber. Structure: Walled city, towers. Preservation: Good. Popularity: High.",348
Ancient City of Pingyao,China,qa,wikipedia_rest,"Question: Summarize Ancient City of Pingyao. Answer: Pingyao, officially Pingyao Ancient City, is a walled city in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. It is the only walled city seat in China to survive with its Ming Qing layout substantially complete. Administratively, it comprises the t",403
Ancient City of Pingyao,China,qa,wikipedia_rest,"Question: What is special about Ancient City of Pingyao? Answer: Pingyao, officially Pingyao Ancient City, is a walled city in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. It is the only walled city seat in China to survive with its Ming Qing layout substantia",365
Ancient City of Pingyao,China,chat,wikipedia_api+csv,"User: Tell me about Ancient City of Pingyao. Assistant: Pingyao, officially Pingyao Ancient City, is a walled city in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. It is the only walled city seat in China to survive with its Ming Qi User: Where is it? Assistant: Ancient City of Pingyao is in China, Asia.",409
Colosseum,Italy,dossier,curated_csv,"Site: Colosseum. Country: Italy. Continent: Europe. Era: 1st century CE (midpoint 80 CE). Civilization: Roman Empire. Religion: Roman polytheism. Architecture: Ancient Roman amphitheatre. Material: Travertine limestone, concrete, tuff. Structure: Flavian Amphitheatre. Preservation: Moderate. Popularity: Very high.",315
Colosseum,Italy,qa,curated_csv,"Question: Where is Colosseum? Answer: Colosseum is in Italy, Europe.",68
Colosseum,Italy,qa,curated_csv,"Question: What is the architecture of Colosseum? Answer: Ancient Roman amphitheatre using Travertine limestone, concrete, tuff.",127
Colosseum,Italy,qa,curated_csv,"Question: What era is Colosseum from? Answer: Colosseum belongs to the 1st century CE era, associated with Roman Empire.",120
Colosseum,Italy,qa,curated_csv,Question: What religion is linked to Colosseum? Answer: Roman polytheism. Structure type: Flavian Amphitheatre. Preservation: Moderate.,135
Colosseum,Italy,qa,curated_csv,"Question: Tell me about Colosseum. Answer: Site: Colosseum. Country: Italy. Continent: Europe. Era: 1st century CE (midpoint 80 CE). Civilization: Roman Empire. Religion: Roman polytheism. Architecture: Ancient Roman amphitheatre. Material: Travertine limestone, concrete, tuff. Structure: Flavian Amphitheatre. Preservation: Moderate. Popularity: Very high.",358
Colosseum,Italy,qa,wikipedia_rest,"Question: Summarize Colosseum. Answer: The Colosseum is an elliptical amphitheatre in the centre of the city of Rome, Italy, just east of the Roman Forum. It is the largest ancient amphitheatre ever built, and is the largest standing amphitheatre in the world. Construction began under the Emperor Vespasian in 72 and was completed in AD 80 under his successor and heir, Titus. Further mod",389
Colosseum,Italy,qa,wikipedia_rest,"Question: What is special about Colosseum? Answer: The Colosseum is an elliptical amphitheatre in the centre of the city of Rome, Italy, just east of the Roman Forum. It is the largest ancient amphitheatre ever built, and is the largest standing amphitheatre in the world. Construction began under the Emperor Vespasian in 72 and was completed in AD 8",351
Colosseum,Italy,chat,wikipedia_api+csv,"User: Tell me about Colosseum. Assistant: The Colosseum ( KOL- -SEE- m; Italian: Colosseo [kolos s o]) is an elliptical amphitheatre in the centre of the city of Rome, Italy, just east of the Roman Forum. It is the largest ancient amphitheatre ever built, and is the largest standing amphitheatre in the world. Constructio User: Where is it? Assistant: Colosseum is in Italy, Europe.",383
Acropolis of Athens,Greece,dossier,curated_csv,Site: Acropolis of Athens. Country: Greece. Continent: Europe. Era: 5th century BCE (midpoint 450 BCE). Civilization: Ancient Greece. Religion: Greek polytheism. Architecture: Classical Greek temple. Material: Marble. Structure: Temple complex on acropolis. Preservation: Good. Popularity: Very high.,300
Acropolis of Athens,Greece,qa,curated_csv,"Question: Where is Acropolis of Athens? Answer: Acropolis of Athens is in Greece, Europe.",89
Acropolis of Athens,Greece,qa,curated_csv,Question: What is the architecture of Acropolis of Athens? Answer: Classical Greek temple using Marble.,103
Acropolis of Athens,Greece,qa,curated_csv,"Question: What era is Acropolis of Athens from? Answer: Acropolis of Athens belongs to the 5th century BCE era, associated with Ancient Greece.",143
Acropolis of Athens,Greece,qa,curated_csv,Question: What religion is linked to Acropolis of Athens? Answer: Greek polytheism. Structure type: Temple complex on acropolis. Preservation: Good.,148
Acropolis of Athens,Greece,qa,curated_csv,Question: Tell me about Acropolis of Athens. Answer: Site: Acropolis of Athens. Country: Greece. Continent: Europe. Era: 5th century BCE (midpoint 450 BCE). Civilization: Ancient Greece. Religion: Greek polytheism. Architecture: Classical Greek temple. Material: Marble. Structure: Temple complex on acropolis. Preservation: Good. Popularity: Very high.,353
Acropolis of Athens,Greece,wiki_description,wikipedia_rest,Acropolis of Athens: Ancient citadel above the city of Athens.,62
Acropolis of Athens,Greece,qa,wikipedia_rest,"Question: Summarize Acropolis of Athens. Answer: The Acropolis of Athens is an ancient citadel located on a rocky outcrop above the city of Athens, Greece, and contains the remains of several ancient buildings of great architectural and historical significance, the most famous being the Parthenon. The word Acropolis is from Greek (akron) 'highest point, extremity' and (polis) 'city'. The term acr",399
Acropolis of Athens,Greece,qa,wikipedia_rest,"Question: What is special about Acropolis of Athens? Answer: The Acropolis of Athens is an ancient citadel located on a rocky outcrop above the city of Athens, Greece, and contains the remains of several ancient buildings of great architectural and historical significance, the most famous being the Parthenon. The word Acropolis is from Greek (akron) 'highest ",361
Acropolis of Athens,Greece,chat,wikipedia_api+csv,"User: Tell me about Acropolis of Athens. Assistant: The Acropolis of Athens (Ancient Greek: , romanized: h Akropolis t n Ath n n; Modern Greek: , romanized: Akr poli Athin n) is an ancient citadel located on a rocky outcrop above the city of Athens, Greece, and contains the remains of several ancient buildings of great architectur User: Where is it? Assistant: Acropolis of Athens is in Greece, Europe.",404
Stonehenge,United Kingdom,dossier,curated_csv,"Site: Stonehenge. Country: United Kingdom. Continent: Europe. Era: 3000-2000 BCE (midpoint 2500 BCE). Civilization: Neolithic . Religion: Britain Prehistoric. Architecture: Neolithic megalithic. Material: Sarsen stone, bluestone. Structure: Megalithic stone circle. Preservation: Moderate. Popularity: Very high.",312
Stonehenge,United Kingdom,qa,curated_csv,"Question: Where is Stonehenge? Answer: Stonehenge is in United Kingdom, Europe.",79
Stonehenge,United Kingdom,qa,curated_csv,"Question: What is the architecture of Stonehenge? Answer: Neolithic megalithic using Sarsen stone, bluestone.",109
Stonehenge,United Kingdom,qa,curated_csv,"Question: What era is Stonehenge from? Answer: Stonehenge belongs to the 3000-2000 BCE era, associated with Neolithic.",118
Stonehenge,United Kingdom,qa,curated_csv,Question: What religion is linked to Stonehenge? Answer: Britain Prehistoric. Structure type: Megalithic stone circle. Preservation: Moderate.,142
Stonehenge,United Kingdom,qa,curated_csv,"Question: Tell me about Stonehenge. Answer: Site: Stonehenge. Country: United Kingdom. Continent: Europe. Era: 3000-2000 BCE (midpoint 2500 BCE). Civilization: Neolithic . Religion: Britain Prehistoric. Architecture: Neolithic megalithic. Material: Sarsen stone, bluestone. Structure: Megalithic stone circle. Preservation: Moderate. Popularity: Very high.",356
Stonehenge,United Kingdom,qa,wikipedia_rest,"Question: Summarize Stonehenge. Answer: Stonehenge is a prehistoric megalithic structure on Salisbury Plain in Wiltshire, England, two miles (3 km) west of Amesbury. It consists of an outer ring of vertical sarsen standing stones, each around 13 feet (4.0 m) high, seven feet (2.1 m) wide, and weighing around 25 tons, topped by connecting horizontal lintel stones which are held in place w",390
Stonehenge,United Kingdom,qa,wikipedia_rest,"Question: What is special about Stonehenge? Answer: Stonehenge is a prehistoric megalithic structure on Salisbury Plain in Wiltshire, England, two miles (3 km) west of Amesbury. It consists of an outer ring of vertical sarsen standing stones, each around 13 feet (4.0 m) high, seven feet (2.1 m) wide, and weighing around 25 tons, topped by connecting ",352
Stonehenge,United Kingdom,chat,wikipedia_api+csv,"User: Tell me about Stonehenge. Assistant: Stonehenge is a prehistoric megalithic structure on Salisbury Plain in Wiltshire, England, two miles (3 km) west of Amesbury. It consists of an outer ring of vertical sarsen standing stones, each around 13 feet (4.0 m) high, seven feet (2.1 m) wide, and weighing around 25 tons, t User: Where is it? Assistant: Stonehenge is in United Kingdom, Europe.",394
Mont-Saint-Michel,France,dossier,curated_csv,"Site: Mont-Saint-Michel. Country: France. Continent: Europe. Era: 8th century CE - Medieval (midpoint 1100 CE). Civilization: Frankish Norman Christian. Religion: Christianity. Architecture: Gothic abbey & medieval fortified. Material: Granite, limestone. Structure: Abbey, cloister, fortified town. Preservation: Excellent. Popularity: Very high.",347
Mont-Saint-Michel,France,qa,curated_csv,"Question: Where is Mont-Saint-Michel? Answer: Mont-Saint-Michel is in France, Europe.",85
Mont-Saint-Michel,France,qa,curated_csv,"Question: What is the architecture of Mont-Saint-Michel? Answer: Gothic abbey & medieval fortified using Granite, limestone.",124
Mont-Saint-Michel,France,qa,curated_csv,"Question: What era is Mont-Saint-Michel from? Answer: Mont-Saint-Michel belongs to the 8th century CE - Medieval era, associated with Frankish Norman Christian.",160
Mont-Saint-Michel,France,qa,curated_csv,"Question: What religion is linked to Mont-Saint-Michel? Answer: Christianity. Structure type: Abbey, cloister, fortified town. Preservation: Excellent.",151
Mont-Saint-Michel,France,qa,curated_csv,"Question: Tell me about Mont-Saint-Michel. Answer: Site: Mont-Saint-Michel. Country: France. Continent: Europe. Era: 8th century CE - Medieval (midpoint 1100 CE). Civilization: Frankish Norman Christian. Religion: Christianity. Architecture: Gothic abbey & medieval fortified. Material: Granite, limestone. Structure: Abbey, cloister, fortified town. Preservation: Excellent. Popularity: Very high.",398
Mont-Saint-Michel,France,qa,wikipedia_rest,"Question: Summarize Mont-Saint-Michel. Answer: Mont-Saint-Michel is a tidal island and mainland commune in Normandy, France.",124
Mont-Saint-Michel,France,qa,wikipedia_rest,"Question: What is special about Mont-Saint-Michel? Answer: Mont-Saint-Michel is a tidal island and mainland commune in Normandy, France.",136
Mont-Saint-Michel,France,chat,wikipedia_api+csv,"User: Tell me about Mont-Saint-Michel. Assistant: Mont-Saint-Michel (French pronunciation: [l m s mi l]; Norman: Mont Saint Mich ; English: Saint Michael's Mount) is a tidal island and mainland commune in Normandy, France. The island lies approximately one kilometre (half a nautical mile) off France's north-western coast, at the User: Where is it? Assistant: Mont-Saint-Michel is in France, Europe.",400
Alhambra,Spain,dossier,curated_csv,"Site: Alhambra. Country: Spain. Continent: Europe. Era: 13th-14th century CE (midpoint 1350 CE). Civilization: Nasrid Dynasty. Religion: Islamic. Architecture: Moorish palace architecture. Material: Stucco, marble, wood, tiles. Structure: Palaces, courtyards, fortress. Preservation: Good. Popularity: Very high.",312
Alhambra,Spain,qa,curated_csv,"Question: Where is Alhambra? Answer: Alhambra is in Spain, Europe.",66
Alhambra,Spain,qa,curated_csv,"Question: What is the architecture of Alhambra? Answer: Moorish palace architecture using Stucco, marble, wood, tiles.",118
Alhambra,Spain,qa,curated_csv,"Question: What era is Alhambra from? Answer: Alhambra belongs to the 13th-14th century CE era, associated with Nasrid Dynasty.",126
Alhambra,Spain,qa,curated_csv,"Question: What religion is linked to Alhambra? Answer: Islamic. Structure type: Palaces, courtyards, fortress. Preservation: Good.",130
Alhambra,Spain,qa,curated_csv,"Question: Tell me about Alhambra. Answer: Site: Alhambra. Country: Spain. Continent: Europe. Era: 13th-14th century CE (midpoint 1350 CE). Civilization: Nasrid Dynasty. Religion: Islamic. Architecture: Moorish palace architecture. Material: Stucco, marble, wood, tiles. Structure: Palaces, courtyards, fortress. Preservation: Good. Popularity: Very high.",354
Alhambra,Spain,qa,wikipedia_rest,"Question: Summarize Alhambra. Answer: The Alhambra is a palace city and fortress complex located in Granada, Spain. It is one of the most famous monuments of Islamic architecture and the only well-preserved palace from the medieval Islamic world. Additionally, the palace contains notable examples of Spanish Renaissance architecture.",334
Alhambra,Spain,qa,wikipedia_rest,"Question: What is special about Alhambra? Answer: The Alhambra is a palace city and fortress complex located in Granada, Spain. It is one of the most famous monuments of Islamic architecture and the only well-preserved palace from the medieval Islamic world. Additionally, the palace contains notable examples of Spanish Renaissance architecture.",346
Alhambra,Spain,chat,wikipedia_api+csv,"User: Tell me about Alhambra. Assistant: The Alhambra (, Spanish: [a lamb a]; Arabic: , romanized: al- amr ) is a palace city and fortress complex located in Granada, Spain. It is one of the most famous monuments of Islamic architecture and the only well-preserved palace from the medieval Islamic world. Additionally, th User: Where is it? Assistant: Alhambra is in Spain, Europe.",381
Clonmacnoise Monastic Site,Ireland,dossier,curated_csv,"Site: Clonmacnoise Monastic Site. Country: Ireland. Continent: Europe. Era: 6th-12th century CE (midpoint 900 CE). Civilization: Early Christian Ireland. Religion: Christianity. Architecture: Medieval monastic stone. Material: Sandstone. Structure: Churches, round towers, crosses. Preservation: Good. Popularity: Moderate.",323
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,"Question: Where is Clonmacnoise Monastic Site? Answer: Clonmacnoise Monastic Site is in Ireland, Europe.",104
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,Question: What is the architecture of Clonmacnoise Monastic Site? Answer: Medieval monastic stone using Sandstone.,114
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,"Question: What era is Clonmacnoise Monastic Site from? Answer: Clonmacnoise Monastic Site belongs to the 6th-12th century CE era, associated with Early Christian Ireland.",170
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,"Question: What religion is linked to Clonmacnoise Monastic Site? Answer: Christianity. Structure type: Churches, round towers, crosses. Preservation: Good.",155
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,"Question: Tell me about Clonmacnoise Monastic Site. Answer: Site: Clonmacnoise Monastic Site. Country: Ireland. Continent: Europe. Era: 6th-12th century CE (midpoint 900 CE). Civilization: Early Christian Ireland. Religion: Christianity. Architecture: Medieval monastic stone. Material: Sandstone. Structure: Churches, round towers, crosses. Preservation: Good. Popularity: Moderate.",383
Clonmacnoise Monastic Site,Ireland,qa,wikipedia_rest,"Question: Summarize Clonmacnoise Monastic Site. Answer: Clonmacnoise or Clonmacnois is a ruined monastery in County Offaly in Ireland on the River Shannon south of Athlone, founded in 544 by Saint Ciar n, from Rathcroghan, County Roscommon. Until the 9th century it had close associations with the kings of Connacht.",316
Clonmacnoise Monastic Site,Ireland,qa,wikipedia_rest,"Question: What is special about Clonmacnoise Monastic Site? Answer: Clonmacnoise or Clonmacnois is a ruined monastery in County Offaly in Ireland on the River Shannon south of Athlone, founded in 544 by Saint Ciar n, from Rathcroghan, County Roscommon. Until the 9th century it had close associations with the kings of Connacht.",328
Clonmacnoise Monastic Site,Ireland,chat,wikipedia_api+csv,"User: Tell me about Clonmacnoise Monastic Site. Assistant: Clonmacnoise or Clonmacnois (Irish: Cluain Mhic N is) is a ruined monastery in County Offaly in Ireland on the River Shannon south of Athlone, founded in 544 by Saint Ciar n, from Rathcroghan, County Roscommon. Until the 9th century it had close associations with the kings of Con User: Where is it? Assistant: Clonmacnoise Monastic Site is in Ireland, Europe.",419
Schönbrunn Palace,Austria,dossier,curated_csv,"Site: Schönbrunn Palace. Country: Austria. Continent: Europe. Era: 17th-18th century CE (midpoint 1740 CE). Civilization: Habsburg Monarchy. Religion: Christianity. Architecture: Baroque palace. Material: Stone, stucco. Structure: Palace with gardens. Preservation: Excellent. Popularity: High.",294
Schönbrunn Palace,Austria,qa,curated_csv,"Question: Where is Schönbrunn Palace? Answer: Schönbrunn Palace is in Austria, Europe.",86
Schönbrunn Palace,Austria,qa,curated_csv,"Question: What is the architecture of Schönbrunn Palace? Answer: Baroque palace using Stone, stucco.",100
Schönbrunn Palace,Austria,qa,curated_csv,"Question: What era is Schönbrunn Palace from? Answer: Schönbrunn Palace belongs to the 17th-18th century CE era, associated with Habsburg Monarchy.",147
Schönbrunn Palace,Austria,qa,curated_csv,Question: What religion is linked to Schönbrunn Palace? Answer: Christianity. Structure type: Palace with gardens. Preservation: Excellent.,139
Schönbrunn Palace,Austria,qa,curated_csv,"Question: Tell me about Schönbrunn Palace. Answer: Site: Schönbrunn Palace. Country: Austria. Continent: Europe. Era: 17th-18th century CE (midpoint 1740 CE). Civilization: Habsburg Monarchy. Religion: Christianity. Architecture: Baroque palace. Material: Stone, stucco. Structure: Palace with gardens. Preservation: Excellent. Popularity: High.",345
Schönbrunn Palace,Austria,qa,wikipedia_rest,"Question: Summarize Schönbrunn Palace. Answer: Sch nbrunn Palace was the main summer residence of the Habsburg rulers, located in Hietzing, the 13th district of Vienna. The name Sch nbrunn has its roots in an artesian well from which water was consumed by the court.",266
Schönbrunn Palace,Austria,qa,wikipedia_rest,"Question: What is special about Schönbrunn Palace? Answer: Sch nbrunn Palace was the main summer residence of the Habsburg rulers, located in Hietzing, the 13th district of Vienna. The name Sch nbrunn has its roots in an artesian well from which water was consumed by the court.",278
Schönbrunn Palace,Austria,chat,wikipedia_api+csv,"User: Tell me about Schönbrunn Palace. Assistant: Sch nbrunn Palace (German: Schloss Sch nbrunn [ l s n b n] ) was the main summer residence of the Habsburg rulers, located in Hietzing, the 13th district of Vienna. The name Sch nbrunn (meaning ""beautiful spring"") has its roots in an artesian well from which water was consumed by User: Where is it? Assistant: Schönbrunn Palace is in Austria, Europe.",401
Chartres Cathedral,France,dossier,curated_csv,Site: Chartres Cathedral. Country: France. Continent: Europe. Era: 12th-13th century CE (midpoint 1220 CE). Civilization: Medieval France. Religion: Christianity. Architecture: Gothic cathedral architecture. Material: Limestone. Structure: High Gothic cathedral. Preservation: Excellent. Popularity: High.,305
Chartres Cathedral,France,qa,curated_csv,"Question: Where is Chartres Cathedral? Answer: Chartres Cathedral is in France, Europe.",87
Chartres Cathedral,France,qa,curated_csv,Question: What is the architecture of Chartres Cathedral? Answer: Gothic cathedral architecture using Limestone.,112
Chartres Cathedral,France,qa,curated_csv,"Question: What era is Chartres Cathedral from? Answer: Chartres Cathedral belongs to the 12th-13th century CE era, associated with Medieval France.",147
Chartres Cathedral,France,qa,curated_csv,Question: What religion is linked to Chartres Cathedral? Answer: Christianity. Structure type: High Gothic cathedral. Preservation: Excellent.,142
Chartres Cathedral,France,qa,curated_csv,Question: Tell me about Chartres Cathedral. Answer: Site: Chartres Cathedral. Country: France. Continent: Europe. Era: 12th-13th century CE (midpoint 1220 CE). Civilization: Medieval France. Religion: Christianity. Architecture: Gothic cathedral architecture. Material: Limestone. Structure: High Gothic cathedral. Preservation: Excellent. Popularity: High.,357
Chartres Cathedral,France,wiki_description,wikipedia_rest,Chartres Cathedral: Medieval cathedral in France.,49
Chartres Cathedral,France,qa,wikipedia_rest,"Question: Summarize Chartres Cathedral. Answer: Chartres Cathedral is a Catholic cathedral in Chartres, France, about 80 km southwest of Paris, and is the seat of the Bishop of Chartres. Dedicated in honour of the Virgin Mary, it was mostly constructed between 1194 and 1220. It stands on the site of at least five cathedrals that have occupied the site since the Diocese of Chartres was formed as ",398
Chartres Cathedral,France,qa,wikipedia_rest,"Question: What is special about Chartres Cathedral? Answer: Chartres Cathedral is a Catholic cathedral in Chartres, France, about 80 km southwest of Paris, and is the seat of the Bishop of Chartres. Dedicated in honour of the Virgin Mary, it was mostly constructed between 1194 and 1220. It stands on the site of at least five cathedrals that have occupied the",360
Chartres Cathedral,France,chat,wikipedia_api+csv,"User: Tell me about Chartres Cathedral. Assistant: Chartres Cathedral (French: Cath drale Notre-Dame de Chartres, lit. 'Cathedral of Our Lady of Chartres') is a Catholic cathedral in Chartres, France, about 80 km (50 miles) southwest of Paris, and is the seat of the Bishop of Chartres. Dedicated in honour of the Virgin Mary ('Our User: Where is it? Assistant: Chartres Cathedral is in France, Europe.",402
Neuschwanstein Castle,Germany,dossier,curated_csv,"Site: Neuschwanstein Castle. Country: Germany. Continent: Europe. Era: 19th century CE (midpoint 1885 CE). Civilization: Kingdom of Bavaria. Religion: Christianity. Architecture: Romanesque Revival castle. Material: Brick, limestone. Structure: Castle with towers and halls. Preservation: Excellent. Popularity: Very high.",322
Neuschwanstein Castle,Germany,qa,curated_csv,"Question: Where is Neuschwanstein Castle? Answer: Neuschwanstein Castle is in Germany, Europe.",94
Neuschwanstein Castle,Germany,qa,curated_csv,"Question: What is the architecture of Neuschwanstein Castle? Answer: Romanesque Revival castle using Brick, limestone.",118
Neuschwanstein Castle,Germany,qa,curated_csv,"Question: What era is Neuschwanstein Castle from? Answer: Neuschwanstein Castle belongs to the 19th century CE era, associated with Kingdom of Bavaria.",151
Neuschwanstein Castle,Germany,qa,curated_csv,Question: What religion is linked to Neuschwanstein Castle? Answer: Christianity. Structure type: Castle with towers and halls. Preservation: Excellent.,152
Neuschwanstein Castle,Germany,qa,curated_csv,"Question: Tell me about Neuschwanstein Castle. Answer: Site: Neuschwanstein Castle. Country: Germany. Continent: Europe. Era: 19th century CE (midpoint 1885 CE). Civilization: Kingdom of Bavaria. Religion: Christianity. Architecture: Romanesque Revival castle. Material: Brick, limestone. Structure: Castle with towers and halls. Preservation: Excellent. Popularity: Very high.",377
Neuschwanstein Castle,Germany,qa,wikipedia_rest,"Question: Summarize Neuschwanstein Castle. Answer: Neuschwanstein Castle is a 19th-century historicist palace on a rugged hill of the foothills of the Alps in the very south of Germany, near the border with Austria. It is located in the Swabia region of Bavaria, in the municipality of Schwangau, above the incorporated village of Hohenschwangau, which is also the location of Hohenschwangau Castle. T",401
Neuschwanstein Castle,Germany,qa,wikipedia_rest,"Question: What is special about Neuschwanstein Castle? Answer: Neuschwanstein Castle is a 19th-century historicist palace on a rugged hill of the foothills of the Alps in the very south of Germany, near the border with Austria. It is located in the Swabia region of Bavaria, in the municipality of Schwangau, above the incorporated village of Hohenschwangau, whic",363
Neuschwanstein Castle,Germany,chat,wikipedia_api+csv,"User: Tell me about Neuschwanstein Castle. Assistant: Neuschwanstein Castle (German: Schloss Neuschwanstein, pronounced [ l s n va n ta n]; Southern Bavarian: Schloss Neischwanstoa; lit. 'Newswanstone') is a 19th-century historicist palace on a rugged hill of the foothills of the Alps in the very south of Germany, near the border wi User: Where is it? Assistant: Neuschwanstein Castle is in Germany, Europe.",409
Pompeii Archaeological Site,Italy,dossier,curated_csv,"Site: Pompeii Archaeological Site. Country: Italy. Continent: Europe. Era: 6th century BCE - 79 CE (midpoint 50 CE). Civilization: Roman Empire. Religion: Roman polytheism. Architecture: Roman urban & domestic. Material: Stone, plaster, brick. Structure: Excavated ancient city. Preservation: Good. Popularity: Very high.",321
Pompeii Archaeological Site,Italy,qa,curated_csv,"Question: Where is Pompeii Archaeological Site? Answer: Pompeii Archaeological Site is in Italy, Europe.",104
