site_name,country,text_type,source,text,chars
Temple of Heaven,China,chat,wikipedia_api+csv,"User: Tell me about Temple of Heaven. Assistant: The Temple of Heaven (simplified Chinese: ; traditional Chinese: ; pinyin: Ti nt n) is a complex of imperial religious Confucian buildings situated in the southeastern part of central Beijing. The complex was visited by the Emperors of the Ming and then later restored by the Qing User: Where is it? Assistant: Temple of Heaven is in China, Asia.",395
Temple of Heaven,China,qa,wikipedia_api,Question: Give a detailed overview of Temple of Heaven. Answer: The Temple of Heaven (simplified Chinese: ; traditional Chinese: ; pinyin: Ti nt n) is a complex of imperial religious Confucian buildings situated in the southeastern part of central Beijing. The complex was visited by the Emperors of the Ming and then later restored by the Qing dynasties for annual ceremonies of prayer to Heaven for a good harvest and other seasonal rites. The Temple of Heaven w,464
Mount Tai,China,dossier,curated_csv,"Site: Mount Tai. Country: China. Continent: Asia. Era: 11th century BCE (midpoint 1000 BCE). Civilization: Ancient Chinese. Religion: Cults of Heaven & Earth. Architecture: Mountain temple architecture. Material: Wood, stone. Structure: Mountain shrines, gates. Preservation: Good. Popularity: High.",299
Mount Tai,China,qa,curated_csv,"Question: Where is Mount Tai? Answer: Mount Tai is in China, Asia.",66
Mount Tai,China,qa,curated_csv,"Question: What is the architecture of Mount Tai? Answer: Mountain temple architecture using Wood, stone.",104
Mount Tai,China,qa,curated_csv,"Question: What era is Mount Tai from? Answer: Mount Tai belongs to the 11th century BCE era, associated with Ancient Chinese.",125
Mount Tai,China,qa,curated_csv,"Question: What religion is linked to Mount Tai? Answer: Cults of Heaven & Earth. Structure type: Mountain shrines, gates. Preservation: Good.",141
Mount Tai,China,qa,curated_csv,"Question: Tell me about Mount Tai. Answer: Site: Mount Tai. Country: China. Continent: Asia. Era: 11th century BCE (midpoint 1000 BCE). Civilization: Ancient Chinese. Religion: Cults of Heaven & Earth. Architecture: Mountain temple architecture. Material: Wood, stone. Structure: Mountain shrines, gates. Preservation: Good. Popularity: High.",342
Mount Tai,China,wiki_description,wikipedia_rest,"Mount Tai: Mountain in Shandong, China.",39
Mount Tai,China,wiki_summary,wikipedia_rest,"Background (Mount Tai): Mount Tai is a mountain of historical and cultural significance located north of the city of Tai'an. It is the highest point in Shandong province, China. The tallest peak is the Jade Emperor Peak, which is commonly reported as being 1,545 meters (5,069 ft) tall.",286
Mount Tai,China,qa,wikipedia_rest,"Question: Summarize Mount Tai. Answer: Mount Tai is a mountain of historical and cultural significance located north of the city of Tai'an. It is the highest point in Shandong province, China. The tallest peak is the Jade Emperor Peak, which is commonly reported as being 1,545 meters (5,069 ft) tall.",301
Mount Tai,China,qa,wikipedia_rest,"Question: What is special about Mount Tai? Answer: Mount Tai is a mountain of historical and cultural significance located north of the city of Tai'an. It is the highest point in Shandong province, China. The tallest peak is the Jade Emperor Peak, which is commonly reported as being 1,545 meters (5,069 ft) tall.",313
Mount Tai,China,wiki_extract,wikipedia_api,"Background (Mount Tai, Wikipedia extract): Mount Tai (Chinese: ; pinyin: T i Sh n) is a mountain of historical and cultural significance located north of the city of Tai'an. It is the highest point in Shandong province, China. The tallest peak is the Jade Emperor Peak (simplified Chinese: ; traditional Chinese: ; pinyin: Y hu ng D ng), which is commonly reported as being 1,545 meters (5,069 ft) tall. Mount Tai is known as the eastern mountain of the Sacred Mountains of China. It is associated with sunrise, birth, and renewal, and is often regarded the foremost of the five. Mount Tai has been a place of worship for at least 3,000 years and served as one of the most important ceremonial centers of China during large portions of this period. Because of its sacred importance and dramatic landscape, it was made a UNESCO World Heritage Site in 1987. It meets 7 of the 10 evaluation standards for World Heritage sites, and is listed as a ",943
Mount Tai,China,chat,wikipedia_api+csv,"User: Tell me about Mount Tai. Assistant: Mount Tai (Chinese: ; pinyin: T i Sh n) is a mountain of historical and cultural significance located north of the city of Tai'an. It is the highest point in Shandong province, China. The tallest peak is the Jade Emperor Peak (simplified Chinese: ; traditional Chinese: ; pinyin:  User: Where is it? Assistant: Mount Tai is in China, Asia.",381
Mount Tai,China,qa,wikipedia_api,"Question: Give a detailed overview of Mount Tai. Answer: Mount Tai (Chinese: ; pinyin: T i Sh n) is a mountain of historical and cultural significance located north of the city of Tai'an. It is the highest point in Shandong province, China. The tallest peak is the Jade Emperor Peak (simplified Chinese: ; traditional Chinese: ; pinyin: Y hu ng D ng), which is commonly reported as being 1,545 meters (5,069 ft) tall. Mount Tai is known as the eastern mount",457
Ancient City of Pingyao,China,dossier,curated_csv,"Site: Ancient City of Pingyao. Country: China. Continent: Asia. Era: 14th century CE (midpoint 1400 CE). Civilization: Ming Dynasty. Religion: Confucian. Architecture: Chinese urban fortification. Material: Brick, timber. Structure: Walled city, towers. Preservation: Good. Popularity: High.",291
Ancient City of Pingyao,China,qa,curated_csv,"Question: Where is Ancient City of Pingyao? Answer: Ancient City of Pingyao is in China, Asia.",94
Ancient City of Pingyao,China,qa,curated_csv,"Question: What is the architecture of Ancient City of Pingyao? Answer: Chinese urban fortification using Brick, timber.",119
Ancient City of Pingyao,China,qa,curated_csv,"Question: What era is Ancient City of Pingyao from? Answer: Ancient City of Pingyao belongs to the 14th century CE era, associated with Ming Dynasty.",149
Ancient City of Pingyao,China,qa,curated_csv,"Question: What religion is linked to Ancient City of Pingyao? Answer: Confucian. Structure type: Walled city, towers. Preservation: Good.",137
Ancient City of Pingyao,China,qa,curated_csv,"Question: Tell me about Ancient City of Pingyao. Answer: Site: Ancient City of Pingyao. Country: China. Continent: Asia. Era: 14th century CE (midpoint 1400 CE). Civilization: Ming Dynasty. Religion: Confucian. Architecture: Chinese urban fortification. Material: Brick, timber. Structure: Walled city, towers. Preservation: Good. Popularity: High.",348
Ancient City of Pingyao,China,wiki_summary,wikipedia_rest,"Background (Ancient City of Pingyao): Pingyao, officially Pingyao Ancient City, is a walled city in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. It is the only walled city seat in China to survive with its Ming Qing layout substantially complete. Administratively, it comprises the town of Gutao in Pingyao County, Jinzhong.",429
Ancient City of Pingyao,China,qa,wikipedia_rest,"Question: Summarize Ancient City of Pingyao. Answer: Pingyao, officially Pingyao Ancient City, is a walled city in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. It is the only walled city seat in China to survive with its Ming Qing layout substantially complete. Administratively, it comprises the t",403
Ancient City of Pingyao,China,qa,wikipedia_rest,"Question: What is special about Ancient City of Pingyao? Answer: Pingyao, officially Pingyao Ancient City, is a walled city in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. It is the only walled city seat in China to survive with its Ming Qing layout substantia",365
Ancient City of Pingyao,China,wiki_extract,wikipedia_api,"Background (Ancient City of Pingyao, Wikipedia extract): Pingyao, officially Pingyao Ancient City, is a walled city in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. It is the only walled city seat in China to survive with its Ming Qing layout substantially complete. Administratively, it comprises the town of Gutao in Pingyao County, Jinzhong. The town was founded in the 14th century AD and has been the seat of local government since at least the Qin. By the 16th century, it was a regional financial hub; it had been the financial centre of the Qing Empire in the late 19th century. Pingyao Ancient City is located in Pingyao County, Shanxi Province. The ancient city was built during the reign of King Xuan of Zhou (827-782 BC) and has a history of more than 2800 years. It is a AAAAA-rated tourist attraction, and the settlement and the outlying Z",957
Ancient City of Pingyao,China,chat,wikipedia_api+csv,"User: Tell me about Ancient City of Pingyao. Assistant: Pingyao, officially Pingyao Ancient City, is a walled city in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. It is the only walled city seat in China to survive with its Ming Qi User: Where is it? Assistant: Ancient City of Pingyao is in China, Asia.",409
Ancient City of Pingyao,China,qa,wikipedia_api,"Question: Give a detailed overview of Ancient City of Pingyao. Answer: Pingyao, officially Pingyao Ancient City, is a walled city in central Shanxi, China, famed for its importance in Chinese economic history and for its well-preserved Ming and Qing urban planning and architecture. It is the only walled city seat in China to survive with its Ming Qing layout substantially complete. Administratively, it comprises the town of Gutao in Pingyao County, Jinzhong. The town",471
Colosseum,Italy,dossier,curated_csv,"Site: Colosseum. Country: Italy. Continent: Europe. Era: 1st century CE (midpoint 80 CE). Civilization: Roman Empire. Religion: Roman polytheism. Architecture: Ancient Roman amphitheatre. Material: Travertine limestone, concrete, tuff. Structure: Flavian Amphitheatre. Preservation: Moderate. Popularity: Very high.",315
Colosseum,Italy,qa,curated_csv,"Question: Where is Colosseum? Answer: Colosseum is in Italy, Europe.",68
Colosseum,Italy,qa,curated_csv,"Question: What is the architecture of Colosseum? Answer: Ancient Roman amphitheatre using Travertine limestone, concrete, tuff.",127
Colosseum,Italy,qa,curated_csv,"Question: What era is Colosseum from? Answer: Colosseum belongs to the 1st century CE era, associated with Roman Empire.",120
Colosseum,Italy,qa,curated_csv,Question: What religion is linked to Colosseum? Answer: Roman polytheism. Structure type: Flavian Amphitheatre. Preservation: Moderate.,135
Colosseum,Italy,qa,curated_csv,"Question: Tell me about Colosseum. Answer: Site: Colosseum. Country: Italy. Continent: Europe. Era: 1st century CE (midpoint 80 CE). Civilization: Roman Empire. Religion: Roman polytheism. Architecture: Ancient Roman amphitheatre. Material: Travertine limestone, concrete, tuff. Structure: Flavian Amphitheatre. Preservation: Moderate. Popularity: Very high.",358
Colosseum,Italy,wiki_summary,wikipedia_rest,"Background (Colosseum): The Colosseum is an elliptical amphitheatre in the centre of the city of Rome, Italy, just east of the Roman Forum. It is the largest ancient amphitheatre ever built, and is the largest standing amphitheatre in the world. Construction began under the Emperor Vespasian in 72 and was completed in AD 80 under his successor and heir, Titus. Further modifications were made during the reign of Domitian. The three emperors who were patrons of the work are known as the Flavian dynasty, and the amphithea",524
Colosseum,Italy,qa,wikipedia_rest,"Question: Summarize Colosseum. Answer: The Colosseum is an elliptical amphitheatre in the centre of the city of Rome, Italy, just east of the Roman Forum. It is the largest ancient amphitheatre ever built, and is the largest standing amphitheatre in the world. Construction began under the Emperor Vespasian in 72 and was completed in AD 80 under his successor and heir, Titus. Further mod",389
Colosseum,Italy,qa,wikipedia_rest,"Question: What is special about Colosseum? Answer: The Colosseum is an elliptical amphitheatre in the centre of the city of Rome, Italy, just east of the Roman Forum. It is the largest ancient amphitheatre ever built, and is the largest standing amphitheatre in the world. Construction began under the Emperor Vespasian in 72 and was completed in AD 8",351
Colosseum,Italy,wiki_extract,wikipedia_api,"Background (Colosseum, Wikipedia extract): The Colosseum ( KOL- -SEE- m; Italian: Colosseo [kolos s o]) is an elliptical amphitheatre in the centre of the city of Rome, Italy, just east of the Roman Forum. It is the largest ancient amphitheatre ever built, and is the largest standing amphitheatre in the world. Construction began under the Emperor Vespasian (r. 69 79 AD) in 72 and was completed in AD 80 under his successor and heir, Titus (r. 79 81). Further modifications were made during the reign of Domitian (r. 81 96). The three emperors who were patrons of the work are known as the Flavian dynasty, and the amphitheatre was named the Flavian Amphitheatre (Latin: Amphitheatrum Flavium; Italian: Anfiteatro Flavio [a fite a tro fla vjo]) by later classicists and archaeologists for its association with their family name (Flavius). The Colosseum is built of travertine limestone, tuff (volcanic rock), and brick-faced Roman concrete. ",943
Colosseum,Italy,chat,wikipedia_api+csv,"User: Tell me about Colosseum. Assistant: The Colosseum ( KOL- -SEE- m; Italian: Colosseo [kolos s o]) is an elliptical amphitheatre in the centre of the city of Rome, Italy, just east of the Roman Forum. It is the largest ancient amphitheatre ever built, and is the largest standing amphitheatre in the world. Constructio User: Where is it? Assistant: Colosseum is in Italy, Europe.",383
Colosseum,Italy,qa,wikipedia_api,"Question: Give a detailed overview of Colosseum. Answer: The Colosseum ( KOL- -SEE- m; Italian: Colosseo [kolos s o]) is an elliptical amphitheatre in the centre of the city of Rome, Italy, just east of the Roman Forum. It is the largest ancient amphitheatre ever built, and is the largest standing amphitheatre in the world. Construction began under the Emperor Vespasian (r. 69 79 AD) in 72 and was completed in AD 80 under his successor and heir, Titus (",457
Acropolis of Athens,Greece,dossier,curated_csv,Site: Acropolis of Athens. Country: Greece. Continent: Europe. Era: 5th century BCE (midpoint 450 BCE). Civilization: Ancient Greece. Religion: Greek polytheism. Architecture: Classical Greek temple. Material: Marble. Structure: Temple complex on acropolis. Preservation: Good. Popularity: Very high.,300
Acropolis of Athens,Greece,qa,curated_csv,"Question: Where is Acropolis of Athens? Answer: Acropolis of Athens is in Greece, Europe.",89
Acropolis of Athens,Greece,qa,curated_csv,Question: What is the architecture of Acropolis of Athens? Answer: Classical Greek temple using Marble.,103
Acropolis of Athens,Greece,qa,curated_csv,"Question: What era is Acropolis of Athens from? Answer: Acropolis of Athens belongs to the 5th century BCE era, associated with Ancient Greece.",143
Acropolis of Athens,Greece,qa,curated_csv,Question: What religion is linked to Acropolis of Athens? Answer: Greek polytheism. Structure type: Temple complex on acropolis. Preservation: Good.,148
Acropolis of Athens,Greece,qa,curated_csv,Question: Tell me about Acropolis of Athens. Answer: Site: Acropolis of Athens. Country: Greece. Continent: Europe. Era: 5th century BCE (midpoint 450 BCE). Civilization: Ancient Greece. Religion: Greek polytheism. Architecture: Classical Greek temple. Material: Marble. Structure: Temple complex on acropolis. Preservation: Good. Popularity: Very high.,353
Acropolis of Athens,Greece,wiki_description,wikipedia_rest,Acropolis of Athens: Ancient citadel above the city of Athens.,62
Acropolis of Athens,Greece,wiki_summary,wikipedia_rest,"Background (Acropolis of Athens): The Acropolis of Athens is an ancient citadel located on a rocky outcrop above the city of Athens, Greece, and contains the remains of several ancient buildings of great architectural and historical significance, the most famous being the Parthenon. The word Acropolis is from Greek (akron) 'highest point, extremity' and (polis) 'city'. The term acropolis is generic and there are many other acropoleis in Greece. During ancient times the Acropolis of Athens was also more properly known as Cecropia",534
Acropolis of Athens,Greece,qa,wikipedia_rest,"Question: Summarize Acropolis of Athens. Answer: The Acropolis of Athens is an ancient citadel located on a rocky outcrop above the city of Athens, Greece, and contains the remains of several ancient buildings of great architectural and historical significance, the most famous being the Parthenon. The word Acropolis is from Greek (akron) 'highest point, extremity' and (polis) 'city'. The term acr",399
Acropolis of Athens,Greece,qa,wikipedia_rest,"Question: What is special about Acropolis of Athens? Answer: The Acropolis of Athens is an ancient citadel located on a rocky outcrop above the city of Athens, Greece, and contains the remains of several ancient buildings of great architectural and historical significance, the most famous being the Parthenon. The word Acropolis is from Greek (akron) 'highest ",361
Acropolis of Athens,Greece,wiki_extract,wikipedia_api,"Background (Acropolis of Athens, Wikipedia extract): The Acropolis of Athens (Ancient Greek: , romanized: h Akropolis t n Ath n n; Modern Greek: , romanized: Akr poli Athin n) is an ancient citadel located on a rocky outcrop above the city of Athens, Greece, and contains the remains of several ancient buildings of great architectural and historical significance, the most famous being the Parthenon. The word Acropolis is from Greek (akron) 'highest point, extremity' and (polis) 'city'. The term acropolis is generic and there are many other acropoleis in Greece. During ancient times the Acropolis of Athens was also more properly known as Cecropia ( ), after the legendary serpent-man Cecrops, the supposed first Athenian king. While there is evidence that the hill was inhabited as early as the 4th millennium BC, it was Pericles (c. 495 429 BC) in the fifth century BC who coordinated the construction of the buildings whose present remains are t",953
Acropolis of Athens,Greece,chat,wikipedia_api+csv,"User: Tell me about Acropolis of Athens. Assistant: The Acropolis of Athens (Ancient Greek: , romanized: h Akropolis t n Ath n n; Modern Greek: , romanized: Akr poli Athin n) is an ancient citadel located on a rocky outcrop above the city of Athens, Greece, and contains the remains of several ancient buildings of great architectur User: Where is it? Assistant: Acropolis of Athens is in Greece, Europe.",404
Acropolis of Athens,Greece,qa,wikipedia_api,"Question: Give a detailed overview of Acropolis of Athens. Answer: The Acropolis of Athens (Ancient Greek: , romanized: h Akropolis t n Ath n n; Modern Greek: , romanized: Akr poli Athin n) is an ancient citadel located on a rocky outcrop above the city of Athens, Greece, and contains the remains of several ancient buildings of great architectural and historical significance, the most famous being the Parthenon. The word Acropolis is from Greek (akron) 'highest p",467
Stonehenge,United Kingdom,dossier,curated_csv,"Site: Stonehenge. Country: United Kingdom. Continent: Europe. Era: 3000-2000 BCE (midpoint 2500 BCE). Civilization: Neolithic . Religion: Britain Prehistoric. Architecture: Neolithic megalithic. Material: Sarsen stone, bluestone. Structure: Megalithic stone circle. Preservation: Moderate. Popularity: Very high.",312
Stonehenge,United Kingdom,qa,curated_csv,"Question: Where is Stonehenge? Answer: Stonehenge is in United Kingdom, Europe.",79
Stonehenge,United Kingdom,qa,curated_csv,"Question: What is the architecture of Stonehenge? Answer: Neolithic megalithic using Sarsen stone, bluestone.",109
Stonehenge,United Kingdom,qa,curated_csv,"Question: What era is Stonehenge from? Answer: Stonehenge belongs to the 3000-2000 BCE era, associated with Neolithic.",118
Stonehenge,United Kingdom,qa,curated_csv,Question: What religion is linked to Stonehenge? Answer: Britain Prehistoric. Structure type: Megalithic stone circle. Preservation: Moderate.,142
Stonehenge,United Kingdom,qa,curated_csv,"Question: Tell me about Stonehenge. Answer: Site: Stonehenge. Country: United Kingdom. Continent: Europe. Era: 3000-2000 BCE (midpoint 2500 BCE). Civilization: Neolithic . Religion: Britain Prehistoric. Architecture: Neolithic megalithic. Material: Sarsen stone, bluestone. Structure: Megalithic stone circle. Preservation: Moderate. Popularity: Very high.",356
Stonehenge,United Kingdom,wiki_summary,wikipedia_rest,"Background (Stonehenge): Stonehenge is a prehistoric megalithic structure on Salisbury Plain in Wiltshire, England, two miles (3 km) west of Amesbury. It consists of an outer ring of vertical sarsen standing stones, each around 13 feet (4.0 m) high, seven feet (2.1 m) wide, and weighing around 25 tons, topped by connecting horizontal lintel stones which are held in place with mortise and tenon joints a feature unique among contemporary monuments. Inside is a ring of smaller bluestones. Inside these are free-standing tri",525
Stonehenge,United Kingdom,qa,wikipedia_rest,"Question: Summarize Stonehenge. Answer: Stonehenge is a prehistoric megalithic structure on Salisbury Plain in Wiltshire, England, two miles (3 km) west of Amesbury. It consists of an outer ring of vertical sarsen standing stones, each around 13 feet (4.0 m) high, seven feet (2.1 m) wide, and weighing around 25 tons, topped by connecting horizontal lintel stones which are held in place w",390
Stonehenge,United Kingdom,qa,wikipedia_rest,"Question: What is special about Stonehenge? Answer: Stonehenge is a prehistoric megalithic structure on Salisbury Plain in Wiltshire, England, two miles (3 km) west of Amesbury. It consists of an outer ring of vertical sarsen standing stones, each around 13 feet (4.0 m) high, seven feet (2.1 m) wide, and weighing around 25 tons, topped by connecting ",352
Stonehenge,United Kingdom,wiki_extract,wikipedia_api,"Background (Stonehenge, Wikipedia extract): Stonehenge is a prehistoric megalithic structure on Salisbury Plain in Wiltshire, England, two miles (3 km) west of Amesbury. It consists of an outer ring of vertical sarsen standing stones, each around 13 feet (4.0 m) high, seven feet (2.1 m) wide, and weighing around 25 tons, topped by connecting horizontal lintel stones which are held in place with mortise and tenon joints a feature unique among contemporary monuments. Inside is a ring of smaller bluestones. Inside these are free-standing trilithons: two bulkier vertical sarsens joined by a single lintel. The whole monument, now in ruins, is aligned towards the sunrise on the summer solstice and sunset on the winter solstice. The stones are set within earthworks in the middle of the densest complex of Neolithic and Bronze Age monuments in England, including several hundred tumuli (burial mounds). Stonehenge was constructed in several ",944
Stonehenge,United Kingdom,chat,wikipedia_api+csv,"User: Tell me about Stonehenge. Assistant: Stonehenge is a prehistoric megalithic structure on Salisbury Plain in Wiltshire, England, two miles (3 km) west of Amesbury. It consists of an outer ring of vertical sarsen standing stones, each around 13 feet (4.0 m) high, seven feet (2.1 m) wide, and weighing around 25 tons, t User: Where is it? Assistant: Stonehenge is in United Kingdom, Europe.",394
Stonehenge,United Kingdom,qa,wikipedia_api,"Question: Give a detailed overview of Stonehenge. Answer: Stonehenge is a prehistoric megalithic structure on Salisbury Plain in Wiltshire, England, two miles (3 km) west of Amesbury. It consists of an outer ring of vertical sarsen standing stones, each around 13 feet (4.0 m) high, seven feet (2.1 m) wide, and weighing around 25 tons, topped by connecting horizontal lintel stones which are held in place with mortise and tenon joints a feature unique amon",458
Mont-Saint-Michel,France,dossier,curated_csv,"Site: Mont-Saint-Michel. Country: France. Continent: Europe. Era: 8th century CE - Medieval (midpoint 1100 CE). Civilization: Frankish Norman Christian. Religion: Christianity. Architecture: Gothic abbey & medieval fortified. Material: Granite, limestone. Structure: Abbey, cloister, fortified town. Preservation: Excellent. Popularity: Very high.",347
Mont-Saint-Michel,France,qa,curated_csv,"Question: Where is Mont-Saint-Michel? Answer: Mont-Saint-Michel is in France, Europe.",85
Mont-Saint-Michel,France,qa,curated_csv,"Question: What is the architecture of Mont-Saint-Michel? Answer: Gothic abbey & medieval fortified using Granite, limestone.",124
Mont-Saint-Michel,France,qa,curated_csv,"Question: What era is Mont-Saint-Michel from? Answer: Mont-Saint-Michel belongs to the 8th century CE - Medieval era, associated with Frankish Norman Christian.",160
Mont-Saint-Michel,France,qa,curated_csv,"Question: What religion is linked to Mont-Saint-Michel? Answer: Christianity. Structure type: Abbey, cloister, fortified town. Preservation: Excellent.",151
Mont-Saint-Michel,France,qa,curated_csv,"Question: Tell me about Mont-Saint-Michel. Answer: Site: Mont-Saint-Michel. Country: France. Continent: Europe. Era: 8th century CE - Medieval (midpoint 1100 CE). Civilization: Frankish Norman Christian. Religion: Christianity. Architecture: Gothic abbey & medieval fortified. Material: Granite, limestone. Structure: Abbey, cloister, fortified town. Preservation: Excellent. Popularity: Very high.",398
Mont-Saint-Michel,France,wiki_summary,wikipedia_rest,"Background (Mont-Saint-Michel): Mont-Saint-Michel is a tidal island and mainland commune in Normandy, France.",109
Mont-Saint-Michel,France,qa,wikipedia_rest,"Question: Summarize Mont-Saint-Michel. Answer: Mont-Saint-Michel is a tidal island and mainland commune in Normandy, France.",124
Mont-Saint-Michel,France,qa,wikipedia_rest,"Question: What is special about Mont-Saint-Michel? Answer: Mont-Saint-Michel is a tidal island and mainland commune in Normandy, France.",136
Mont-Saint-Michel,France,wiki_extract,wikipedia_api,"Background (Mont-Saint-Michel, Wikipedia extract): Mont-Saint-Michel (French pronunciation: [l m s mi l]; Norman: Mont Saint Mich ; English: Saint Michael's Mount) is a tidal island and mainland commune in Normandy, France. The island lies approximately one kilometre (half a nautical mile) off France's north-western coast, at the mouth of the Couesnon River near Avranches and is 7 hectares (17 acres) in area. The mainland part of the commune is 393 hectares (971 acres) in area so that the total surface of the commune is 400 hectares (990 acres). As of 2023, the island has a population of 23. The commune's position on an island just a few hundred metres from land made it accessible at low tide to the many pilgrims to its abbey, and defensible as the incoming tide stranded, drove off, or drowned threats on foot. The island remained unconquered during the Hundred Years' War. A small garrison fended off a full attack by the English in 1433. ",951
Mont-Saint-Michel,France,chat,wikipedia_api+csv,"User: Tell me about Mont-Saint-Michel. Assistant: Mont-Saint-Michel (French pronunciation: [l m s mi l]; Norman: Mont Saint Mich ; English: Saint Michael's Mount) is a tidal island and mainland commune in Normandy, France. The island lies approximately one kilometre (half a nautical mile) off France's north-western coast, at the User: Where is it? Assistant: Mont-Saint-Michel is in France, Europe.",400
Mont-Saint-Michel,France,qa,wikipedia_api,"Question: Give a detailed overview of Mont-Saint-Michel. Answer: Mont-Saint-Michel (French pronunciation: [l m s mi l]; Norman: Mont Saint Mich ; English: Saint Michael's Mount) is a tidal island and mainland commune in Normandy, France. The island lies approximately one kilometre (half a nautical mile) off France's north-western coast, at the mouth of the Couesnon River near Avranches and is 7 hectares (17 acres) in area. The mainland part of the commune is 39",465
Alhambra,Spain,dossier,curated_csv,"Site: Alhambra. Country: Spain. Continent: Europe. Era: 13th-14th century CE (midpoint 1350 CE). Civilization: Nasrid Dynasty. Religion: Islamic. Architecture: Moorish palace architecture. Material: Stucco, marble, wood, tiles. Structure: Palaces, courtyards, fortress. Preservation: Good. Popularity: Very high.",312
Alhambra,Spain,qa,curated_csv,"Question: Where is Alhambra? Answer: Alhambra is in Spain, Europe.",66
Alhambra,Spain,qa,curated_csv,"Question: What is the architecture of Alhambra? Answer: Moorish palace architecture using Stucco, marble, wood, tiles.",118
Alhambra,Spain,qa,curated_csv,"Question: What era is Alhambra from? Answer: Alhambra belongs to the 13th-14th century CE era, associated with Nasrid Dynasty.",126
Alhambra,Spain,qa,curated_csv,"Question: What religion is linked to Alhambra? Answer: Islamic. Structure type: Palaces, courtyards, fortress. Preservation: Good.",130
Alhambra,Spain,qa,curated_csv,"Question: Tell me about Alhambra. Answer: Site: Alhambra. Country: Spain. Continent: Europe. Era: 13th-14th century CE (midpoint 1350 CE). Civilization: Nasrid Dynasty. Religion: Islamic. Architecture: Moorish palace architecture. Material: Stucco, marble, wood, tiles. Structure: Palaces, courtyards, fortress. Preservation: Good. Popularity: Very high.",354
Alhambra,Spain,wiki_summary,wikipedia_rest,"Background (Alhambra): The Alhambra is a palace city and fortress complex located in Granada, Spain. It is one of the most famous monuments of Islamic architecture and the only well-preserved palace from the medieval Islamic world. Additionally, the palace contains notable examples of Spanish Renaissance architecture.",319
Alhambra,Spain,qa,wikipedia_rest,"Question: Summarize Alhambra. Answer: The Alhambra is a palace city and fortress complex located in Granada, Spain. It is one of the most famous monuments of Islamic architecture and the only well-preserved palace from the medieval Islamic world. Additionally, the palace contains notable examples of Spanish Renaissance architecture.",334
Alhambra,Spain,qa,wikipedia_rest,"Question: What is special about Alhambra? Answer: The Alhambra is a palace city and fortress complex located in Granada, Spain. It is one of the most famous monuments of Islamic architecture and the only well-preserved palace from the medieval Islamic world. Additionally, the palace contains notable examples of Spanish Renaissance architecture.",346
Alhambra,Spain,wiki_extract,wikipedia_api,"Background (Alhambra, Wikipedia extract): The Alhambra (, Spanish: [a lamb a]; Arabic: , romanized: al- amr ) is a palace city and fortress complex located in Granada, Spain. It is one of the most famous monuments of Islamic architecture and the only well-preserved palace from the medieval Islamic world. Additionally, the palace contains notable examples of Spanish Renaissance architecture. The building of the complex was begun in 1238 CE by Muhammad I Ibn al-Ahmar, the first Nasrid emir and founder of the Emirate of Granada, the last Muslim state of al-Andalus. It was built on Sabika hill, an outcrop of the Sierra Nevada which had been the site of earlier fortresses and of the 11th-century palace of Samuel ibn Naghrillah. Later Nasrid rulers continuously modified the site. The most significant construction campaigns, which gave the royal palaces much of their defining character, took place in the 14th century during the reigns ",942
Alhambra,Spain,chat,wikipedia_api+csv,"User: Tell me about Alhambra. Assistant: The Alhambra (, Spanish: [a lamb a]; Arabic: , romanized: al- amr ) is a palace city and fortress complex located in Granada, Spain. It is one of the most famous monuments of Islamic architecture and the only well-preserved palace from the medieval Islamic world. Additionally, th User: Where is it? Assistant: Alhambra is in Spain, Europe.",381
Alhambra,Spain,qa,wikipedia_api,"Question: Give a detailed overview of Alhambra. Answer: The Alhambra (, Spanish: [a lamb a]; Arabic: , romanized: al- amr ) is a palace city and fortress complex located in Granada, Spain. It is one of the most famous monuments of Islamic architecture and the only well-preserved palace from the medieval Islamic world. Additionally, the palace contains notable examples of Spanish Renaissance architecture. The building of the complex was begun in 1238 CE",456
Clonmacnoise Monastic Site,Ireland,dossier,curated_csv,"Site: Clonmacnoise Monastic Site. Country: Ireland. Continent: Europe. Era: 6th-12th century CE (midpoint 900 CE). Civilization: Early Christian Ireland. Religion: Christianity. Architecture: Medieval monastic stone. Material: Sandstone. Structure: Churches, round towers, crosses. Preservation: Good. Popularity: Moderate.",323
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,"Question: Where is Clonmacnoise Monastic Site? Answer: Clonmacnoise Monastic Site is in Ireland, Europe.",104
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,Question: What is the architecture of Clonmacnoise Monastic Site? Answer: Medieval monastic stone using Sandstone.,114
Clonmacnoise Monastic Site,Ireland,qa,curated_csv,"Question: What era is Clonmacnoise Monastic Site from? Answer: Clonmacnoise Monastic Site belongs to the 6th-12th century CE era, associated with Early Christian Ireland.",170
